text,label,language
Has Alphari missed an ult ? Rumor has it anyone who's been close enough to see it dies,1.25,English
@user @user @user @user @user You didn't,1.0,English
@user after 3 years of being my roommate: “How do you say your last name again?”,2.6,English
@user Is Hermes actually sad or does he just look sad? I don't want him to be sad.,1.2,English
"@user @user He gets loads of credit mate ,he’s quality",1.5,English
i love learning about fashion in french!,2.2,English
I'm voting for @BTS_twt for #BBMAsTopSocial. tweeting is more encourage to make sure that it counts if you dont know you are shadowbanned,1.6,English
ice cream ice ceam ice cream 😌,1.0,English
Me and @user gon have to set him up ! http,2.6,English
"Been seeing so much “RIP”,, “car wash funds” lately. You really don’t know when ur time is up, life really to short.",2.6,English
@user Queen be putting the work in 👑,1.0,English
Now a days a female can’t get mad at a nigha for cheating if they doing the same shii 🤦🏾‍♂️,2.5,English
@Chime $edwinr1171 need for gas,1.2,English
"It's funny how choosing to live a life authentic to you IRKS certain souls. crabs in a bucket, it's a spectacle you just can't miss out on",1.75,English
@user Well he is 😊😊😊,1.6,English
@user @user Can I burn it in mortuary ?,1.0,English
Today is the only day you can rt this. http,1.2,English
hobi and namjoon on weverse ♡,2.25,English
imagine the gp999 girls who were close w the members watching the mv and being so proud 😭,2.0,English
@user Well said Amy.,2.2,English
@user I hope you are right. This is a fundamentally important point for Putin's punishment in the future,1.0,English
@user @user I would pay a premium for this. We can ooohh and ahh in comfortability.,2.5,English
"@user Boy, our *president* sure is a class act, huh guys? http",2.2,English
@user I didn’t believe it so I had to look it up. http,1.0,English
"@user Richmond Screamers. If it was just Jamie Tart from season 1, he could be “Lasso’s A””hole”",1.6,English
@user @user @user @user Say what???,2.25,English
@user @user massive own goal,1.4,English
@user Ice is bad for you,1.2,English
@user man i was talking about the ones i showed you not travis scott fish,2.8,English
"@ShoeDazzle I’d like to see how they look when worn standing up. Toes all squished together, probably sweaty.",2.6,English
@chhopsky @user @user People are stupid apparently and that’s not fromsofts fault,2.75,English
"@user BARC Data for Week 7: Tamil Programmes .For custom viewership data, visit http http",1.0,English
@user You might to clip those nose hairs …. Or are this left overs?? Lmao,3.0,English
"""I'm not your Mary"" and ""I don't want any damn flowers"" come to mind of recent things that didn't used to cut so deep but now it does.",2.6,English
I like you but not I'll drive to the Westside and pass the 405 on a Friday Like You.,1.6666666666666667,English
@user You read them though and cared enough to reply. So that means I win right?,1.4,English
Subtle peer pressure could be influencing you at this time. Fo... More for Pisces http,1.4,English
@user I would make you a lucky guy if you wanted 😉 I hope your well?,4.2,English
@user Can he play the nickel?,1.6,English
@user You googled the wrong Dean. Do it again people have similar names😁,2.2,English
@user U have notis on,1.0,English
@user All good.. away jerseys are confusing,1.6,English
@user my religion doesn't support this and I hope this is a joke.,3.2,English
no rap me &amp; wop should’ve went into business together and cut the scruff out the middle back then. lmfao,2.0,English
Guess I’ll make breakfast and watch @RealRemyMa on @user 🍫🍫🍫🤌🏾 only thing I don’t know is how her and @Papooseonline met !!,2.0,English
@user You tried it before?,2.0,English
"⚾️| McKay with a rip for a double to score Cox in the bottom of the 8th. T9 | Pioneers 2, Raiders 4",1.0,English
"@user I'm feeling a bit better now, thank you! &lt;3",2.0,English
"Transphobic trans people who pass well discovering twitter: ""Now I get to be the insufferable bitch that bullied me in highschool""",2.2,English
if someone has a gf you should like not try to get w them ? 😂,2.0,English
"bts represented their country, now theyre on their way to represent the whole continent",1.4,English
@user pretty ironic,1.6,English
Believe and you can achieve greatness your halfway there!,1.8,English
"@user grass, what grass, did either admit to the rolling in grass?",1.0,English
For my birthday I want to go see Glue Man and have them sign a big jar of rubber cement,1.25,English
@KhawajaMAsif Yes like one desperate man sent his mother via Parcel and now he selling his Motherland,1.75,English
im gen speaking our economy is getting fucked so bad bc of that war we’re gonna really suffer for a while this is scart,2.4,English
@user @MarthaKarua Why? For airing my opinion?,2.0,English
My accent isn't not helping me effectively communicate with anyone I'm trying to talk to in Pittsburgh 🤬,1.5,English
@user @user Come and join! @user @user @user,3.0,English
Life in general wants you to Sit down. And ask yourself why are you Sitting down,2.25,English
@ShopeeMY superwoman in my life is my mother ❤️ ! thank you for the giveaway shopee ! #ShopeeMY #ShopeeMYGiveaway,2.0,English
"@user have a great day ahead, tine.",1.25,English
@Gabriel_Pogrund @HarryYorke1 Johnson is a Kremlin asset.,1.5,English
@user @user How much is that annually though?,1.0,English
@user Brother pick me first later u go select person pickin another Day,1.25,English
&gt;play fzero &gt;level with alot of tunnels need to throw up now,1.0,English
@user @CNN @sarasidnerCNN He is a neoNaz! And a murderer,1.8,English
@user He can NEVER complain about how long it takes you,2.4,English
@user If this is true then it’s gonna be great but I have a feeling they will still find a way to mess it up 🥲,2.2,English
@user @user I second this as another Autistic woman in tech.,2.25,English
"@user Damn...I just woke up, there was this pineapple here...hey does your ass hurt or is it just mine? 😩😳",4.0,English
"@user @user @user Keep trying, eventually transphobia will make someone laugh.",1.75,English
@OWNKeepItReal Childddd a mess. Mess,1.8,English
"@user Hehe nice reference, just need the hair to be a bit messier xD",2.4,English
@user Three I'm voting for #Beliebers for #BestFanArmy at the #iHeartAwards,1.8,English
@user Looking like the Walmart version of @NICKIMINAJ,1.0,English
This is very mediocre,1.0,English
Do we really need to be in a relationship😊,3.4,English
@user What do you think I would say?,1.4,English
@user Where are you tweeting from?,1.4,English
"@user Not one Florida city on this list. What day you, @user",1.0,English
@user I know i need to go to bed cus i was looking for Usher 😅,2.75,English
@user no fr it’s so dark i was having a hard time reading it 😭,1.5,English
@user testing us-east-1 775b7958-5d06-4406-b50a-4ac81038515b,1.0,English
Not been on here for while sup guys #Tuesday,1.75,English
People could bring some truly fabulous opportunities your way ... More for Taurus http,1.0,English
@user @binance @user Thank me later http,1.6,English
"@user @jmoorheadcnn @McKennaEwen Ok, Boomers.",1.0,English
Peter smells of grilled cheese.,1.8,English
@user @user That Ezlinks classic at the end was fuego,1.8,English
@user http,1.0,English
@user who the fk asked him to speak stfu,1.8,English
Oh Lord I woke up once again facing this bullshit but I'm still here and so are you. In cheerleading mode 📣,1.8,English
i love you so march,3.25,English
"I vindicate a obesity for tummy, kidnapper, and agriculture",2.0,English
just wanna be good at least on one positive thing but I guess I just really cant,2.2,English
@user May as well👏🏻👏🏻👏🏻👏🏻,1.0,English
my calve hurts so much,1.6,English
Wise words. http,1.25,English
It’s been 4 hours since the song came out and I’m still crying #harrystyles,3.2,English
@user @ScotExpress @user @RangersFC So why are these victims and their families being ignored👇 http,2.4,English
Footballers as... Cartoon characters,1.0,English
@user like I’ve been attracted to people but not to the point of full on crush which kinda makes me sad,3.25,English
@TheAthleticUK @ChrisDHWaugh Fit to do the business against the spuds 😋 http,1.0,English
"I wanna walk like you Talk like you, too #ELHAlabanAngGaling",1.6,English
ready to see the bardagulan 🥰,2.6,English
"@user @YouTube since i'm never voting again, this has nothing to do with me.",1.8,English
"@user @user Beautiful, Killian! Grew up near Monument Valley.",2.6,English
We know what happens to people who stay in the middle of the road. They get run over.,1.2,English
@user @user Entonce 🐧,1.25,English
But like I don’t want to and can’t leave him. I fucking love him too much. And I know he loves me we just have things to work on.,4.4,English
He's concerned about hoshi's shoulder injury please 😭✋,2.4,English
@user I think so lol it happened so fast but both the net and antenna moved so probably yes,1.0,English
This was the best pissed up purchase . http,1.75,English
@user @user but your veggies are still sad tho,1.4,English
@user @user Alexa is my main. #AlexaIlacad | @user 99,3.25,English
What are some types of content you'd like to see from us in 2022? 😊,1.0,English
@user Why he get up like this tho 😂 http,1.6,English
"Team Canada CEO ""worried"" if Beijing Games can go ahead as planned http",1.0,English
@JoeTrezz was aware that there were monkeys but not bp throwing monkeys http,1.2,English
@user Ley de Murphy,1.0,English
Ukrainian Railways Chief Says 'Honest' Belarusians Are Cutting Russian Supplies By Train http,1.0,English
@user It's wonderful.,2.0,English
Don't you ?,1.4,English
@user That was rock solid!! Loved@that routine and her grit!!,1.5,English
@user Yup especially if it has to do with you know what,1.5,English
Fascists so rarely wear henleys…,1.0,English
@user NOBODY DISRESPECTED HER we love her😭 i think the video was funnny,2.6,English
